T59,T206,T102,T305,T21,T241,T317,T161,T159,T269,T293,T197,T23,T124,T270,T113,T22,T173,T170,T318,T780,T281,T193,T112,T183,T343,T9,T48,T100,T199,T213,T160,T233,T282,T123,T58,T162,T258,T45,T11,T345,T35,T344,T172,T111,T147,T12,T348,T34,T781,T60,T148
MEG_786|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2.0,0,0,2.0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4035|Drugs|MLS|Macrolide_phosphotransferases|MPHC,2.0,0,2.0,79.0,0,0,28.0,0,20.0,19.0,107.0,0,0,0,84.0,6.0,0,2.0,0,8.0,0,60.0,0,0,2.0,8.0,0,0,0,0,0,104.0,0,6.0,0,0,0,2.0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0
MEG_6340|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,6.0,0,0,2.0,14.0,36.0,10.0,0,0,0,0,0,0,12.0,2.0,12.0,0,14.0,0,0,0,0,2.0,0,0,0,0,2.0,0,4.0,0,0,0,14.0,0,0,4.0,0,2.0,0,0,0,0,0,0,0,0,0
MEG_2243|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
MEG_1718|Drugs|betalactams|Class_A_betalactamases|CIA,2.0,0,0,16.0,0,0,2.0,0,10.0,4.0,18.0,0,0,2.0,24.0,0,0,4.0,2.0,0,0,6.0,0,0,0,8.0,2.0,0,0,0,0,12.0,0,2.0,0,0,0,0,2.0,0,0,0,8.0,0,8.0,2.0,0,0,4.0,0,0,0
MEG_5850|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACK,12.0,0,0,0,0,0,8.0,30.0,20.0,24.0,18.0,0,0,0,2.0,4.0,0,6.0,4.0,4.0,0,10.0,0,0,0,6.0,0,0,0,0,0,24.0,0,8.0,0,0,0,0,0,0,8.0,0,0,0,12.0,0,0,0,0,0,0,0
MEG_1338|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,2.0,0,0,2.0,0,2.0,16.0,2.0,0,0,0,4.0,0,0,4.0,0,0,0,8.0,0,0,10.0,2.0,0,0,0,0,0,2.0,0,2.0,0,0,0,2.0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
MEG_6051|Drugs|betalactams|Class_A_betalactamases|RCP,164.0,18.0,52.0,234.0,66.0,20.0,154.0,66.0,774.0,664.0,384.0,0,38.0,46.0,372.0,52.0,60.0,194.0,124.0,158.0,8.0,458.0,18.0,42.0,130.0,152.0,62.0,38.0,108.0,54.0,22.0,260.0,40.0,136.0,38.0,24.0,40.0,128.0,62.0,2.0,136.0,14.0,166.0,54.0,108.0,238.0,106.0,0,170.0,0,16.0,60.0
MEG_8132|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,0,0,0,16.0,8.0,4.0,0,0,0,2.0,2.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,0,0,0,0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
MEG_8437|Drugs|betalactams|Class_D_betalactamases|OXA,16.0,4.0,8.0,8.0,16.0,2.0,4.0,38.0,64.0,80.0,8.0,2.0,4.0,8.0,4.0,32.0,8.0,18.0,54.0,14.0,0,30.0,2.0,2.0,10.0,8.0,26.0,16.0,10.0,0,14.0,76.0,0,4.0,6.0,4.0,18.0,4.0,4.0,24.0,18.0,8.0,2.0,8.0,46.0,48.0,28.0,0,22.0,0,4.0,4.0
MEG_4550|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,4.0,10.0,0,0,10.0,4.0,2.0,10.0,4.0,0,0,0,8.0,0,0,2.0,6.0,2.0,0,4.0,0,0,4.0,10.0,0,0,0,2.0,0,38.0,0,2.0,0,0,0,6.0,0,0,4.0,0,6.0,0,2.0,0,2.0,0,0,0,0,2.0
MEG_5218|Drugs|betalactams|Class_D_betalactamases|OXA,10.0,0,10.0,68.0,12.0,4.0,42.0,10.0,72.0,166.0,92.0,2.0,14.0,4.0,62.0,42.0,8.0,32.0,14.0,34.0,0,104.0,6.0,0,18.0,20.0,22.0,2.0,10.0,6.0,6.0,44.0,6.0,30.0,6.0,2.0,0,26.0,4.0,0,18.0,0,48.0,12.0,8.0,18.0,14.0,2.0,54.0,0,0,12.0
MEG_3061|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|FRNE,84.0,30.0,92.0,294.0,138.0,32.0,228.0,108.0,576.0,856.0,496.0,2.0,54.0,26.0,479.0,74.0,114.0,200.0,102.0,210.0,16.0,520.0,10.0,36.0,214.0,128.0,66.0,38.0,60.0,58.0,52.0,368.0,48.0,260.0,56.0,20.0,60.0,124.0,70.0,18.0,120.0,42.0,148.0,64.0,136.0,306.0,100.0,14.0,240.0,0,31.0,92.0
MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,170.0,16.0,48.0,302.0,66.0,24.0,422.0,78.0,428.0,892.0,676.0,2.0,48.0,28.0,450.0,106.0,74.0,178.0,46.0,202.0,2.0,764.0,8.0,32.0,136.0,282.0,36.0,28.0,68.0,46.0,24.0,240.0,34.0,232.0,52.0,14.0,40.0,148.0,72.0,2.0,136.0,50.0,166.0,60.0,82.0,252.0,72.0,0,238.0,0,12.0,68.0
MEG_4466|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
MEG_1499|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0
MEG_6220|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,2.0,0,2.0,2.0,6.0,2.0,0,0,0,0,0,0,0,2.0,2.0,0,4.0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
MEG_1160|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,16.0,2.0,0,2.0,0,0,38.0,8.0,0,0,0,12.0,2.0,0,0,2.0,0,0,12.0,0,0,12.0,6.0,2.0,0,0,0,0,0,0,4.0,0,0,0,4.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0
MEG_5525|Drugs|betalactams|Class_C_betalactamases|PDC,0,2.0,0,2.0,0,0,0,0,8.0,14.0,0,0,0,0,4.0,0,0,0,2.0,0,0,6.0,0,2.0,0,8.0,0,2.0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,2.0,4.0,2.0,0,4.0,0,0,2.0
MEG_5427|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,4.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,1.0,2.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,2.0,2.0,0,0,0,0,0,0
MEG_2138|Drugs|betalactams|Class_A_betalactamases|CSP,12.0,2.0,2.0,0,2.0,0,2.0,8.0,6.0,16.0,12.0,0,4.0,8.0,6.0,2.0,2.0,2.0,16.0,0,0,12.0,0,2.0,10.0,4.0,2.0,4.0,8.0,0,4.0,104.0,8.0,0,8.0,2.0,2.0,0,2.0,0,0,6.0,2.0,0,0,22.0,10.0,0,2.0,0,0,6.0
MEG_8072|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,2.0,0,6.0,0,10.0,0,4.0,0,0,0,0,2.0,0,0,4.0,4.0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,12.0,0,2.0,0,0,0,2.0,0,0,2.0,0,0,0,4.0,2.0,4.0,0,0,0,0,0
MEG_8088|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,2.0,0,0,0,4.0,0,0,0,26.0,0,0,0,0,2.0,0,22.0,0,2.0,0,0,0,0,0,2.0,0,0,0,4.0,0,0,0,0,0,0,2.0,0,6.0,0,0,0,0,0,0,0,0,0
MEG_4865|Drugs|betalactams|Class_D_betalactamases|OXA,12.0,8.0,28.0,56.0,28.0,14.0,26.0,60.0,66.0,172.0,98.0,2.0,12.0,6.0,94.0,16.0,44.0,32.0,28.0,24.0,0,116.0,24.0,28.0,78.0,58.0,30.0,16.0,32.0,20.0,12.0,106.0,6.0,40.0,20.0,2.0,26.0,30.0,14.0,2.0,30.0,2.0,52.0,20.0,14.0,68.0,44.0,0,62.0,0,20.0,42.0
MEG_5629|Drugs|betalactams|Class_C_betalactamases|PDC,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,4.0,0,0,4.0,0,2.0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,0,0,0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,44.0,4.0,1625.0,2272.0,131.0,300.0,2840.0,812.0,1358.0,1892.0,5166.0,0,143.0,10.0,5739.0,146.0,56.0,614.0,2026.0,294.0,25.0,1516.0,44.0,8.0,178.0,506.0,19.0,14.0,1600.0,115.0,22.0,18933.0,74.0,418.0,14.0,8.0,21.0,216.0,118.0,9.0,330.0,22.0,629.0,108.0,499.0,61.0,657.0,0,985.0,4.0,16.0,8.0
MEG_5908|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,2.0,0,0,0,0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0
MEG_4996|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_357|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,2.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
MEG_4783|Drugs|betalactams|Class_D_betalactamases|OXA,32.0,2.0,20.0,60.0,20.0,8.0,42.0,24.0,134.0,92.0,84.0,4.0,12.0,14.0,96.0,8.0,18.0,44.0,30.0,14.0,0,82.0,2.0,12.0,32.0,20.0,10.0,4.0,18.0,12.0,2.0,130.0,8.0,26.0,10.0,0,12.0,22.0,10.0,0,20.0,14.0,22.0,18.0,22.0,66.0,16.0,0,40.0,0,0,32.0
MEG_6436|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,2.0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,0,0
MEG_8082|Drugs|MLS|23S_rRNA_methyltransferases|ERM51,24.0,4.0,42.0,192.0,38.0,74.0,107.0,110.0,132.0,393.0,344.0,2.0,68.0,20.0,315.0,34.0,26.0,80.0,76.0,59.0,0,225.0,22.0,30.0,40.0,129.0,10.0,26.0,50.0,22.0,20.0,283.0,12.0,68.0,28.0,4.0,20.0,39.0,68.0,2.0,40.0,12.0,92.0,18.0,146.0,110.0,60.0,2.0,80.0,0,10.0,22.0
MEG_8113|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,4.0,4.0,0,0,0,0,0,2.0,0,0,0,2.0,0,0,0,0,4.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0
MEG_3520|Drugs|betalactams|Class_B_betalactamases|L1,6.0,0,2.0,28.0,14.0,10.0,24.0,12.0,20.0,76.0,22.0,0,10.0,6.0,24.0,12.0,14.0,20.0,22.0,22.0,0,42.0,0,2.0,6.0,22.0,6.0,8.0,38.0,2.0,10.0,56.0,2.0,6.0,4.0,2.0,10.0,12.0,12.0,2.0,10.0,8.0,26.0,14.0,30.0,44.0,40.0,0,32.0,0,4.0,20.0
MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0,0,0,4.0,0,0,4.0,4.0,6.0,10.0,10.0,0,0,0,18.0,0,0,0,2.0,8.0,0,14.0,0,0,4.0,14.0,0,0,0,0,0,118.0,0,0,0,0,0,4.0,0,0,0,0,18.0,2.0,2.0,2.0,0,0,2.0,0,0,0
MEG_3334|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5784|Drugs|Lipopeptides|Colistin-resistant_mutant|PHOP|RequiresSNPConfirmation,174.0,40.0,128.0,432.0,140.0,32.0,404.0,186.0,580.0,1061.0,700.0,14.0,132.0,86.0,767.0,116.0,224.0,254.0,224.0,280.0,132.0,654.0,34.0,66.0,144.0,200.0,166.0,94.0,180.0,86.0,114.0,666.0,68.0,324.0,90.0,34.0,92.0,180.0,102.0,6.0,232.0,88.0,260.0,100.0,354.0,412.0,290.0,6.0,522.0,0,52.0,174.0
MEG_2910|Drugs|betalactams|Class_B_betalactamases|FIM,2.0,6.0,12.0,14.0,10.0,2.0,16.0,2.0,14.0,54.0,22.0,0,2.0,2.0,56.0,0,4.0,16.0,4.0,16.0,0,36.0,0,4.0,10.0,18.0,8.0,4.0,6.0,6.0,0,8.0,2.0,10.0,0,0,0,12.0,8.0,0,12.0,4.0,14.0,8.0,12.0,24.0,10.0,0,12.0,0,0,6.0
MEG_4702|Drugs|betalactams|Class_D_betalactamases|OXA,2.0,2.0,8.0,0,2.0,0,12.0,0,24.0,32.0,28.0,0,0,2.0,22.0,0,0,0,22.0,0,0,22.0,0,0,2.0,14.0,0,0,8.0,0,0,262.0,0,2.0,0,0,2.0,6.0,0,0,8.0,0,12.0,0,6.0,0,2.0,0,8.0,0,0,0
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,4.0,0,2.0,34.0,0,0,12.0,0,8.0,10.0,48.0,0,0,0,32.0,2.0,0,0,2.0,10.0,0,12.0,0,0,0,14.0,0,0,2.0,0,0,0,0,0,0,0,0,4.0,0,0,2.0,0,30.0,0,0,0,0,0,12.0,0,0,0
MEG_4130|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|NDH|RequiresSNPConfirmation,72.0,10.0,49.0,353.0,42.0,8.0,286.0,48.0,139.0,575.0,484.0,6.0,94.0,16.0,474.0,92.0,16.0,199.0,44.0,178.0,8.0,418.0,19.0,12.0,52.0,178.0,38.0,38.0,46.0,25.0,41.0,166.0,26.0,170.0,20.0,4.0,18.0,124.0,78.0,2.0,118.0,16.0,124.0,22.0,84.0,142.0,61.0,2.0,222.0,0,10.0,38.0
MEG_4922|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2.0,0,0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
