file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
./T206.non.host.R1.fastq.gz	FASTQ	DNA	1388229	187080682	36	134.8	150
./T206.non.host.R2.fastq.gz	FASTQ	DNA	1388229	186501334	36	134.3	150
./T21.non.host.R1.fastq.gz	FASTQ	DNA	5408821	751015970	36	138.9	150
./T21.non.host.R2.fastq.gz	FASTQ	DNA	5408821	749987591	36	138.7	150
./T213.non.host.R1.fastq.gz	FASTQ	DNA	8085374	1131133302	36	139.9	151
./T213.non.host.R2.fastq.gz	FASTQ	DNA	8085374	1128978146	36	139.6	151
./T22.non.host.R1.fastq.gz	FASTQ	DNA	5558685	773844073	36	139.2	150
./T22.non.host.R2.fastq.gz	FASTQ	DNA	5558685	771961245	36	138.9	150
./T23.non.host.R1.fastq.gz	FASTQ	DNA	5541812	771265647	36	139.2	151
./T23.non.host.R2.fastq.gz	FASTQ	DNA	5541812	769559539	36	138.9	151
./T233.non.host.R1.fastq.gz	FASTQ	DNA	3691276	500361466	36	135.6	151
./T233.non.host.R2.fastq.gz	FASTQ	DNA	3691276	502178025	36	136.0	151
./T241.non.host.R1.fastq.gz	FASTQ	DNA	3080832	370296206	36	120.2	151
./T241.non.host.R2.fastq.gz	FASTQ	DNA	3080832	371960502	36	120.7	151
./T258.non.host.R1.fastq.gz	FASTQ	DNA	10108841	1135207565	36	112.3	150
./T258.non.host.R2.fastq.gz	FASTQ	DNA	10108841	1135616595	36	112.3	150
./T269.non.host.R1.fastq.gz	FASTQ	DNA	55273570	6643037346	36	120.2	150
./T269.non.host.R2.fastq.gz	FASTQ	DNA	55273570	6645372932	36	120.2	150
./T270.non.host.R1.fastq.gz	FASTQ	DNA	86341983	12122150983	36	140.4	151
./T270.non.host.R2.fastq.gz	FASTQ	DNA	86341983	12044481906	36	139.5	151
./T281.non.host.R1.fastq.gz	FASTQ	DNA	47444268	6247041831	36	131.7	150
./T281.non.host.R2.fastq.gz	FASTQ	DNA	47444268	6241012802	36	131.5	150
./T282.non.host.R1.fastq.gz	FASTQ	DNA	12883197	1500805486	36	116.5	150
./T282.non.host.R2.fastq.gz	FASTQ	DNA	12883197	1501518289	36	116.5	150
./T293.non.host.R1.fastq.gz	FASTQ	DNA	78188977	10988765585	36	140.5	151
./T293.non.host.R2.fastq.gz	FASTQ	DNA	78188977	10910161117	36	139.5	151
./T305.non.host.R1.fastq.gz	FASTQ	DNA	54554482	7754656875	36	142.1	151
./T305.non.host.R2.fastq.gz	FASTQ	DNA	54554482	7711978086	36	141.4	151
./T317.non.host.R1.fastq.gz	FASTQ	DNA	40765038	5709491384	36	140.1	151
./T317.non.host.R2.fastq.gz	FASTQ	DNA	40765038	5691815330	36	139.6	151
./T318.non.host.R1.fastq.gz	FASTQ	DNA	12543195	1462068387	36	116.6	150
./T318.non.host.R2.fastq.gz	FASTQ	DNA	12543195	1466466287	36	116.9	150
./T34.non.host.R1.fastq.gz	FASTQ	DNA	15204212	2116917758	36	139.2	150
./T34.non.host.R2.fastq.gz	FASTQ	DNA	15204212	2115391189	36	139.1	150
./T343.non.host.R1.fastq.gz	FASTQ	DNA	13721495	1575132384	36	114.8	150
./T343.non.host.R2.fastq.gz	FASTQ	DNA	13721495	1575955025	36	114.9	150
./T344.non.host.R1.fastq.gz	FASTQ	DNA	14155968	1804378016	36	127.5	150
./T344.non.host.R2.fastq.gz	FASTQ	DNA	14155968	1803717965	36	127.4	150
./T345.non.host.R1.fastq.gz	FASTQ	DNA	11615453	1458583149	36	125.6	150
./T345.non.host.R2.fastq.gz	FASTQ	DNA	11615453	1458936206	36	125.6	150
./T348.non.host.R1.fastq.gz	FASTQ	DNA	434740	59940445	36	137.9	150
./T348.non.host.R2.fastq.gz	FASTQ	DNA	434740	59805366	36	137.6	150
./T35.non.host.R1.fastq.gz	FASTQ	DNA	2793218	388873534	36	139.2	150
./T35.non.host.R2.fastq.gz	FASTQ	DNA	2793218	387660764	36	138.8	150
./T45.non.host.R1.fastq.gz	FASTQ	DNA	14631101	2035378810	36	139.1	151
./T45.non.host.R2.fastq.gz	FASTQ	DNA	14631101	2025625199	36	138.4	151
./T48.non.host.R1.fastq.gz	FASTQ	DNA	3679911	518554038	36	140.9	150
./T48.non.host.R2.fastq.gz	FASTQ	DNA	3679911	515989861	36	140.2	150
./T58.non.host.R1.fastq.gz	FASTQ	DNA	1320352	184597830	36	139.8	150
./T58.non.host.R2.fastq.gz	FASTQ	DNA	1320352	183494971	36	139.0	150
./T59.non.host.R1.fastq.gz	FASTQ	DNA	9990567	1333775347	36	133.5	150
./T59.non.host.R2.fastq.gz	FASTQ	DNA	9990567	1335384783	36	133.7	150
./T60.non.host.R1.fastq.gz	FASTQ	DNA	2563933	352298765	36	137.4	151
./T60.non.host.R2.fastq.gz	FASTQ	DNA	2563933	350210424	36	136.6	151
./T780.non.host.R1.fastq.gz	FASTQ	DNA	2087353	297581171	36	142.6	151
./T780.non.host.R2.fastq.gz	FASTQ	DNA	2087353	293112779	36	140.4	151
./T781.non.host.R1.fastq.gz	FASTQ	DNA	30289	3988781	36	131.7	151
./T781.non.host.R2.fastq.gz	FASTQ	DNA	30289	3968965	36	131.0	151
./T9.non.host.R1.fastq.gz	FASTQ	DNA	5360323	755716195	36	141.0	150
./T9.non.host.R2.fastq.gz	FASTQ	DNA	5360323	753727889	36	140.6	150
